year,industry_code_ANZSIC,industry_name_ANZSIC,rme_size_grp,variable,value,unit
2022,C,Manufacturing,d_10-19,Total income,6982.0,DOLLARS(millions)
2022,C,Manufacturing,e_20-49,Activity unit,1143.0,COUNT
2022,C,Manufacturing,e_20-49,Fixed tangible assets,1806.0,DOLLARS(millions)
2022,C,Manufacturing,e_20-49,Operating profit before tax,1022.0,DOLLARS(millions)
2022,C,Manufacturing,e_20-49,Salaries and wages paid,2078.0,DOLLARS(millions)
2022,C,Manufacturing,e_20-49,"Sales, government funding, grants and subsidies",10231.0,DOLLARS(millions)
2022,C,Manufacturing,e_20-49,Total assets,7905.0,DOLLARS(millions)
2022,C,Manufacturing,e_20-49,Total expenditure,9636.0,DOLLARS(millions)
2022,C,Manufacturing,e_20-49,Total income,10304.0,DOLLARS(millions)
2022,C,Manufacturing,f_50-99,Activity unit,447.0,COUNT
2022,C,Manufacturing,f_50-99,Fixed tangible assets,2403.0,DOLLARS(millions)
2022,C,Manufacturing,f_50-99,Operating profit before tax,1226.0,DOLLARS(millions)
2022,C,Manufacturing,f_50-99,Salaries and wages paid,2013.0,DOLLARS(millions)
2022,C,Manufacturing,f_50-99,"Sales, government funding, grants and subsidies",13432.0,DOLLARS(millions)
2022,C,Manufacturing,f_50-99,Total assets,9559.0,DOLLARS(millions)
2022,C,Manufacturing,f_50-99,Total expenditure,12704.0,DOLLARS(millions)
2022,C,Manufacturing,f_50-99,Total income,13543.0,DOLLARS(millions)
2022,C,Manufacturing,g_100-199,Activity unit,162.0,COUNT
2022,C,Manufacturing,g_100-199,Fixed tangible assets,3188.0,DOLLARS(millions)
2022,C,Manufacturing,g_100-199,Operating profit before tax,1021.0,DOLLARS(millions)
2022,C,Manufacturing,g_100-199,Salaries and wages paid,1668.0,DOLLARS(millions)
2022,C,Manufacturing,g_100-199,"Sales, government funding, grants and subsidies",10850.0,DOLLARS(millions)
2022,C,Manufacturing,g_100-199,Total assets,10813.0,DOLLARS(millions)
2022,C,Manufacturing,g_100-199,Total expenditure,10296.0,DOLLARS(millions)
2022,C,Manufacturing,g_100-199,Total income,11033.0,DOLLARS(millions)
2022,C,Manufacturing,h_200+,Activity unit,162.0,COUNT
2022,C,Manufacturing,h_200+,Operating profit before tax,5060.0,DOLLARS(millions)
2022,C,Manufacturing,h_200+,Salaries and wages paid,8281.0,DOLLARS(millions)
2022,C,Manufacturing,i_Industry_Total,Operating profit before tax,10254.0,DOLLARS(millions)
2022,D,"Electricity, Gas, Water and Waste Services",a_0,Activity unit,612.0,COUNT
2022,D,"Electricity, Gas, Water and Waste Services",a_0,Fixed tangible assets,4113.0,DOLLARS(millions)
2022,D,"Electricity, Gas, Water and Waste Services",a_0,Operating profit before tax,173.0,DOLLARS(millions)
2022,D,"Electricity, Gas, Water and Waste Services",a_0,Rolling mean employees,0.0,COUNT
2022,D,"Electricity, Gas, Water and Waste Services",a_0,Salaries and wages paid,36.0,DOLLARS(millions)
2022,D,"Electricity, Gas, Water and Waste Services",a_0,"Sales, government funding, grants and subsidies",1422.0,DOLLARS(millions)
2022,D,"Electricity, Gas, Water and Waste Services",a_0,Total assets,5286.0,DOLLARS(millions)
2022,D,"Electricity, Gas, Water and Waste Services",a_0,Total expenditure,1463.0,DOLLARS(millions)
2022,D,"Electricity, Gas, Water and Waste Services",a_0,Total income,1553.0,DOLLARS(millions)
2022,D,"Electricity, Gas, Water and Waste Services",b_1-5,Activity unit,369.0,COUNT
2022,D,"Electricity, Gas, Water and Waste Services",b_1-5,Fixed tangible assets,201.0,DOLLARS(millions)
2022,D,"Electricity, Gas, Water and Waste Services",b_1-5,Operating profit before tax,34.0,DOLLARS(millions)
2022,D,"Electricity, Gas, Water and Waste Services",b_1-5,Rolling mean employees,762.0,COUNT
2022,D,"Electricity, Gas, Water and Waste Services",b_1-5,Salaries and wages paid,52.0,DOLLARS(millions)
2022,D,"Electricity, Gas, Water and Waste Services",b_1-5,"Sales, government funding, grants and subsidies",247.0,DOLLARS(millions)
2022,D,"Electricity, Gas, Water and Waste Services",b_1-5,Total assets,355.0,DOLLARS(millions)
2022,D,"Electricity, Gas, Water and Waste Services",b_1-5,Total expenditure,217.0,DOLLARS(millions)
2022,D,"Electricity, Gas, Water and Waste Services",b_1-5,Total income,252.0,DOLLARS(millions)
2022,D,"Electricity, Gas, Water and Waste Services",c_6-9,Activity unit,60.0,COUNT
2022,D,"Electricity, Gas, Water and Waste Services",c_6-9,Fixed tangible assets,192.0,DOLLARS(millions)
2022,D,"Electricity, Gas, Water and Waste Services",c_6-9,Operating profit before tax,31.0,DOLLARS(millions)
2022,D,"Electricity, Gas, Water and Waste Services",c_6-9,Rolling mean employees,432.0,COUNT
2022,D,"Electricity, Gas, Water and Waste Services",c_6-9,Salaries and wages paid,28.0,DOLLARS(millions)
2022,D,"Electricity, Gas, Water and Waste Services",c_6-9,"Sales, government funding, grants and subsidies",195.0,DOLLARS(millions)
2022,D,"Electricity, Gas, Water and Waste Services",c_6-9,Total assets,286.0,DOLLARS(millions)
2022,D,"Electricity, Gas, Water and Waste Services",c_6-9,Total expenditure,161.0,DOLLARS(millions)
2022,D,"Electricity, Gas, Water and Waste Services",c_6-9,Total income,196.0,DOLLARS(millions)
2022,D,"Electricity, Gas, Water and Waste Services",d_10-19,Activity unit,75.0,COUNT
2022,D,"Electricity, Gas, Water and Waste Services",d_10-19,Fixed tangible assets,1136.0,DOLLARS(millions)
2022,D,"Electricity, Gas, Water and Waste Services",d_10-19,Operating profit before tax,35.0,DOLLARS(millions)
2022,D,"Electricity, Gas, Water and Waste Services",d_10-19,Rolling mean employees,1023.0,COUNT
2022,D,"Electricity, Gas, Water and Waste Services",d_10-19,Salaries and wages paid,66.0,DOLLARS(millions)
2022,D,"Electricity, Gas, Water and Waste Services",d_10-19,"Sales, government funding, grants and subsidies",336.0,DOLLARS(millions)
2022,D,"Electricity, Gas, Water and Waste Services",d_10-19,Total assets,1313.0,DOLLARS(millions)
2022,D,"Electricity, Gas, Water and Waste Services",d_10-19,Total expenditure,314.0,DOLLARS(millions)
2022,D,"Electricity, Gas, Water and Waste Services",d_10-19,Total income,355.0,DOLLARS(millions)
2022,D,"Electricity, Gas, Water and Waste Services",e_20-49,Activity unit,36.0,COUNT
